# Study,Source,Google Scholar citations (as of 2/12/2017),Study Year,Period of analysis,Period start (may vary across elasticity values from the same paper),Period end (may vary across elasticity values from the same paper),Data frequency,Demand product/sector,Explanatory variable,Crude oil price or petroleum product price? Product=1;Crude=0,Region/country,Length of run (1 means 1 period),Variable,Levels or differences,Exogenous time trend (Yes=1;No=0),Time fixed effects (Yes=1;No=0),Sample size,Estimated coefficient ,Standard error,t-statistic,Lower bound confidence interval,Upper bound confidence interval,p value,Is the standard error obtained directly from the paper or calculated? 0=from paper; 1=calculated,Is the estimated coefficient an elasticity? Yes=1; No=0,Fixed elasticity(w.r.t. price or income level)= 0;Varyingelasticity=1,Symmetry test,Data type,Model type,Estimation technique,Per capita variables=1; total consumption levels=0,Logarithmic Transformation: 1=Yes; 0=No,Static price effect =0; Dynamic price effect=1,Price lags: 1=Yes;0=No,Static income effect=0; Dynamic income effect =1,Income lags: 1=Yes;0=No,Fixed income effect =0; Income-level dependnt effect =1,Other variables in specification,Other variables_names,Other variables_categories,System,Source,Equation number,Notes_1,Notes_2,Notes_3,Data subset
STUDY_NUMBER,REFERENCE,CITATIONS,STUDY_YR,PERIOD,YEAR_START,YEAR_END,FREQUENCY,PRODUCT_SECTOR,VARIABLE,PRICE_POINT,REGION,LENGTH_RUN,VAR_SYMBOL,LEVELS,TREND,T_DUMMIES,N_SIZE,BETA,ST_ERROR,T_STAT,LOW_INTERVAL,UPP_INTERVAL,P_VALUE,CALC_STERROR,ELASTICITY,FIXED_ELAST,SYMMETRY_TEST,DATA_TYPE,MODEL_TYPE,EST_TECHNIQUE,PER_CAPITA,LOGS,P_DYNAMIC,P_LAGS,Y_DYNAMIC,Y_LAGS,Y_INTERACTION,OTH_VARS,OTH_VAR_NAME,OTH_VAR_CAT,SYSTEM,SOURCE_TABLE,EQNUM,NOTES1,NOTES2,NOTES3,DATA_SUBSET
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,0.209,0.023,9.26,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS-HC,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,13,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.84,0.135,6.2,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,14,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,0.166,0.092,1.8,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,14,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.316,0.105,3,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,16,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,0.477,0.304,1.57,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,16,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.12,0.279,0.43,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,17,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Gasoline,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,-0.099,0.026,3.87,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 3,17,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.142,0.029,4.95,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,18,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.139,0.038,3.65,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,18,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.859,0.029,30.03,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,18,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.132,0.033,4.04,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS_fixed effects,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,19,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.67,0.094,7.12,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS_fixed effects,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,19,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.511,0.058,8.86,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",OLS_fixed effects,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,19,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.128,0.039,3.3,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",LSDVc,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,20,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.631,0.082,7.66,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",LSDVc,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,20,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.561,0.050,11.24,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",LSDVc,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,20,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.148,0.033,4.42,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,21,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.288,0.058,4.99,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,21,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.754,0.041,18.22,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",GLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,21,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.129,0.002,82.86,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS-HC,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,22,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.769,0.007,102.68,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS-HC,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,22,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.409,0.004,97.81,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",GLS-HC,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,22,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.186,0.039,4.82,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,23,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,1.061,0.126,8.41,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,23,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.094,0.097,0.97,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,23,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.013,0.144,0.09,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,24,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.022,2.200,0.01,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,24,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,1.723,4.923,0.35,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",FD-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,24,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.111,0.038,2.96,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,25,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,0.879,0.173,5.07,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,25,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.316,0.133,2.37,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,25,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),1,Pt,levels,0,0,210,-0.081,0.027,3,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,26,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),1,Yt,levels,0,0,210,-0.012,0.003,3.48,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,26,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Lagged demand,NA,Europe (14),2,Dt-1,levels,0,0,210,0.952,0.038,25.27,,,,0,0,,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,26,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-1.005,0.235,4.28,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,18,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,0.988,0.232,4.26,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,18,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.271,0.069,3.92,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS_fixed effects,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,19,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,1.368,0.170,8.05,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",OLS_fixed effects,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,19,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.291,0.088,3.29,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",LSDVc,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,20,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,1.438,0.196,7.32,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",LSDVc,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,20,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.604,0.147,4.11,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,21,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,1.172,0.187,6.27,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,21,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.218,0.004,58.95,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS-HC,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,22,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,1.303,0.015,85.86,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",GLS-HC,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,22,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.205,0.040,5.15,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,23,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,1.171,0.110,10.69,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",Within-2SLS,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,23,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-0.162,0.077,2.1,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,25,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,1.284,0.193,6.65,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",FD-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,25,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Price,1,Europe (14),multiperiod,P,levels,0,0,210,-1.668,1.324,1.26,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,26,,,,
16,Pock2007,22,2007,1990-2004,1990,2004,annual,Diesel,Real GDP,NA,Europe (14),multiperiod,Y,levels,0,0,210,-0.237,0.169,1.4,,,,0,1,0,NA,CS-TS,"log-linear, partial adjustment model",sys-GMM,1,1,1,0,1,0,0,1,car gasoline and car diesel ownership,vehicle_stock,0,Table 4,26,,,,
17,HausmanNewey1995,240,1995,1979-1988,1979,1988,monthly,Gasoline,Price,1,US_household,1,Pt,levels,0,1,18109,-0.81,0.09,,,,,0,1,0,NA,CS-TS (mostly CS),log-linear demand function,OLS,1,1,0,0,0,0,0,1,regional dummies,fixed_effects_spatial,0,page 1460,1,The authors interpret these elasticities as intermediate or long-run,,,
17,HausmanNewey1995,240,1995,1979-1988,1979,1988,monthly,Gasoline,Income,NA,US_household,1,Yt,levels,0,1,18109,0.37,0.01,,,,,0,1,0,NA,CS-TS (mostly CS),log-linear demand function,OLS,1,1,0,0,0,0,0,1,regional dummies,fixed_effects_spatial,0,page 1460,1,The authors interpret these elasticities as intermediate or long-run,,,
18,Frondeletal2008,138,2008,1997-2005,1997,2005,monthly,Transportation_gasoline_diesel,Price,1,Germany_household,1,Pt,levels,0,0,1387,-0.569,0.165,,,,,0,1,0,NA,CS-TS (mostly CS),log-linear demand function,OLS_fixed effects,1,1,0,0,0,0,0,1,"car age, diesel car dummy, premium car dummy, household socioeconomic characteristics","household_attrib, vehicle_stock_other",0,Table 4,1,,,,
18,Frondeletal2008,138,2008,1997-2005,1997,2005,monthly,Transportation_gasoline_diesel,Price,1,Germany_household,1,Pt,levels,0,0,1387,-0.671,0.211,,,,,0,1,0,NA,CS-TS (mostly CS),log-linear demand function,OLS_between estimator,1,1,0,0,0,0,0,1,"car age, diesel car dummy, premium car dummy, household socioeconomic characteristics","household_attrib, vehicle_stock_other",0,Table 4,2,,,,
18,Frondeletal2008,138,2008,1997-2005,1997,2005,monthly,Transportation_gasoline_diesel,Price,1,Germany_household,1,Pt,levels,0,0,1387,-0.594,0.128,,,,,0,1,0,NA,CS-TS (mostly CS),log-linear demand function,OLS_Random Effects Estimator,1,1,0,0,0,0,0,1,"car age, diesel car dummy, premium car dummy, household socioeconomic characteristics","household_attrib, vehicle_stock_other",0,Table 4,3,,,,
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,multiperiod,P,levels,1,0,27,-0.295454545,0.170,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,1,All gasoline vehicles,,,All gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,1,Pt,levels,1,0,27,-0.13,0.066,-1.98,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 4,1,All gasoline vehicles,,,All gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Real GDP per capita,NA,Morocco,multiperiod,Y,levels,1,0,27,0.5,0.368,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,1,All gasoline vehicles,,,All gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Real GDP per capita,NA,Morocco,1,Yt,levels,1,0,27,0.22,0.150,1.47,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 4,1,All gasoline vehicles,,,All gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Lagged Demand,NA,Morocco,2,Dt-1,levels,1,0,27,0.56,0.123,4.57,,,,0,0,,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 4,1,All gasoline vehicles,,,All gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,multiperiod,P,levels,1,0,27,-0.325581395,0.189,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,2,Light gasoline vehicles,,,Light gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,1,Pt,levels,1,0,27,-0.14,0.071,-1.98,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 4,2,Light gasoline vehicles,,,Light gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Real GDP per capita,NA,Morocco,multiperiod,Y,levels,1,0,27,0.465116279,0.349,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,2,Light gasoline vehicles,,,Light gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Real GDP per capita,NA,Morocco,1,Yt,levels,1,0,27,0.2,0.139,1.44,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 4,2,Light gasoline vehicles,,,Light gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Lagged Demand,NA,Morocco,2,Dt-1,levels,1,0,27,0.57,0.123,4.62,,,,0,0,,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 4,2,Light gasoline vehicles,,,Light gasoline vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,multiperiod,P,levels,1,0,27,-0.576923077,0.503,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,3,All diesel vehicles,,,All diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Diesel,Price,1,Morocco,1,Pt,levels,1,0,27,-0.15,0.099,-1.51,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 5,3,All diesel vehicles,,,All diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Real GDP per capita,NA,Morocco,multiperiod,Y,levels,1,0,27,0.038461538,0.641,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,3,All diesel vehicles,,,All diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Diesel,Real GDP per capita,NA,Morocco,1,Yt,levels,1,0,27,0.01,0.167,0.06,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 5,3,All diesel vehicles,,,All diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Diesel,Lagged Demand,NA,Morocco,2,Dt-1,levels,1,0,27,0.74,0.147,5.02,,,,0,0,,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 5,3,All diesel vehicles,,,All diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,multiperiod,P,levels,1,0,27,-0.620689655,0.460,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,4,Light diesel vehicles,,,Light diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Diesel,Price,1,Morocco,1,Pt,levels,1,0,27,-0.18,0.100,-1.8,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 5,4,Light diesel vehicles,,,Light diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Real GDP per capita,NA,Morocco,multiperiod,Y,levels,1,0,27,-0.172413793,0.911,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,4,Light diesel vehicles,,,Light diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Diesel,Real GDP per capita,NA,Morocco,1,Yt,levels,1,0,27,-0.05,0.263,-0.19,,,,0,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 5,4,Light diesel vehicles,,,Light diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Diesel,Lagged Demand,NA,Morocco,2,Dt-1,levels,1,0,27,0.71,0.143,4.98,,,,0,0,,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,Table 5,4,Light diesel vehicles,,,Light diesel vehicles
19,Belhaj2002,46,2002,1970-1996,1970,1996,annual,Gasoline,Price,1,Morocco,multiperiod,P,levels,1,0,27,-0.620689655,0.468,,,,,1,1,0,NA,TS,system of equations_vehicles&fuel,3SLS,1,1,1,0,1,0,0,1,vehicle demand per capita,vehicle_stock,1,,5,Heavy diesel vehicles,,,Heavy diesel vehicles
